"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","symbol","genename","ensembl"
"2827",698.378171041655,-0.85899080472287,0.0703350370971071,-12.212843558139,2.65446757906832e-34,7.03839885847551e-33,"GPR3","G protein-coupled receptor 3","ENSG00000181773"
"10163",7755.50668742779,-0.120132756383867,0.0298310563220781,-4.02710366963961,5.64681392248124e-05,0.000242000175289755,"WASF2","WASP family member 2","ENSG00000158195"
"27245",2790.74116783794,-0.188284287224868,0.0387060739171855,-4.86446358852403,1.14767631744696e-06,6.22834790335169e-06,"AHDC1","AT-hook DNA binding motif containing 1","ENSG00000126705"
"2537",922.126219322962,0.355668458481718,0.0610800708163723,5.82298700260154,5.78050523915857e-09,3.98291125283265e-08,"IFI6","interferon alpha inducible protein 6","ENSG00000126709"
"23673",1311.53545899042,0.159081171360062,0.0543681691958895,2.92599831322054,0.00343352798938147,0.0105948595050218,"STX12","syntaxin 12","ENSG00000117758"
"5511",3120.90644076805,-0.0987727504210218,0.0391704713347136,-2.52161250695718,0.0116818312289425,0.0315992373264077,"PPP1R8","protein phosphatase 1 regulatory subunit 8","ENSG00000117751"
"9473",220.976840278477,0.560456278983682,0.124107468532153,4.51589485799949,6.30499437675962e-06,3.10673290912567e-05,"THEMIS2","thymocyte selection associated family member 2","ENSG00000130775"
"6118",2953.95474845812,0.120036381020003,0.0374053714022087,3.20906801671044,0.00133165985946313,0.00449497527521044,"RPA2","replication protein A2","ENSG00000117748"
"27293",8.71549357121767,1.81939077074671,0.668600218636532,2.72119380166667,0.00650466146123228,0.0187927265752151,"SMPDL3B","sphingomyelin phosphodiesterase acid like 3B","ENSG00000130768"
"93974",4825.02237751715,-0.143519002178601,0.0360962907928458,-3.9760041551706,7.00829011483717e-05,0.00029595810869065,"ATP5IF1","ATP synthase inhibitory factor subunit 1","ENSG00000130770"
"65979",2143.53745923496,-0.231178438074955,0.0442895474172378,-5.21970648959439,1.79206910485458e-07,1.06653428796442e-06,"PHACTR4","phosphatase and actin regulator 4","ENSG00000204138"
"54952",781.684572239863,0.279859374967208,0.0681138678137344,4.10869891770817,3.97894405417794e-05,0.000174707658470801,"TRNAU1AP","tRNA selenocysteine 1 associated protein 1","ENSG00000180098"
"51441",5790.47071417273,-0.106066765858868,0.0330188561618838,-3.21230891036466,0.00131672710769111,0.00444990186731777,"YTHDF2","YTH N6-methyladenosine RNA binding protein F2","ENSG00000198492"
"4985",1975.44177903959,-0.481109937942475,0.0525484303774702,-9.15555297249653,5.40801194437031e-20,7.79320800525691e-19,"OPRD1","opioid receptor delta 1","ENSG00000116329"
"2035",2071.39008105835,0.116884211375014,0.0479430997608077,2.43797776860819,0.0147696823068007,0.0389059256464088,"EPB41","erythrocyte membrane protein band 4.1","ENSG00000159023"
"6429",7277.70142086337,-0.196702392619397,0.0287537343803059,-6.84093377290581,7.86786263081918e-12,6.90521370612939e-11,"SRSF4","serine and arginine rich splicing factor 4","ENSG00000116350"
"10076",924.273021643511,-0.365117228323873,0.0696957555547653,-5.23872975359271,1.61685598363637e-07,9.66596821198847e-07,"PTPRU","protein tyrosine phosphatase receptor type U","ENSG00000060656"
"100129196",53.7211081872765,0.643486218352134,0.244072842611742,2.63645152597234,0.00837781691885928,0.0235347423304563,"MATN1-AS1","MATN1 antisense RNA 1","ENSG00000186056"
"7805",84.9620073377363,2.07160611118718,0.226736654793141,9.13661760193638,6.44361431251325e-20,9.25597064215574e-19,"LAPTM5","lysosomal protein transmembrane 5","ENSG00000162511"
"105378622",30.1835482394811,-1.91393785223206,0.372695911159982,-5.13538730885216,2.8156355597364e-07,1.63469330874135e-06,"LINC01778","long intergenic non-protein coding RNA 1778","ENSG00000223382"
"9672",15046.9421583625,-0.533704262884513,0.025451800610065,-20.969214361732,1.25316251112436e-97,1.58672902672589e-95,"SDC3","syndecan 3","ENSG00000162512"
"9698",5565.91097093523,-0.153741304959228,0.0325887036898643,-4.71762566631469,2.38613013236571e-06,1.24429895703976e-05,"PUM1","pumilio RNA binding family member 1","ENSG00000134644"
"79570",162.899595774462,-1.03469878967077,0.150803139784662,-6.86125495230575,6.82582147944011e-12,6.01879360342806e-11,"NKAIN1","sodium/potassium transporting ATPase interacting 1","ENSG00000084628"
"347735",1058.60290706873,0.614272061261276,0.0589712410829187,10.4164682645488,2.08554312390119e-25,3.83705885114164e-24,"SERINC2","serine incorporator 2","ENSG00000168528"
"1307",519.711887995069,0.591763228398301,0.0807876053268866,7.32492597105559,2.39030627516909e-13,2.358700649289e-12,"COL16A1","collagen type XVI alpha 1 chain","ENSG00000084636"
"576",1237.45436872732,-0.250450112544746,0.055432737065417,-4.51809031636281,6.23998685828022e-06,3.0773922059501e-05,"ADGRB2","adhesion G protein-coupled receptor B2","ENSG00000121753"
"90853",403.762401807474,0.368746360452475,0.0911053915283211,4.04747023492947,5.17741633083509e-05,0.000222900877295819,"SPOCD1","SPOC domain containing 1","ENSG00000134668"
"10657",17638.3649419309,-0.115766210585227,0.0267900996420017,-4.32123105670455,1.55161090226191e-05,7.24620938980085e-05,"KHDRBS1","KH RNA binding domain containing, signal transduction associated 1","ENSG00000121774"
"23633",5356.44738535829,-0.106077195119414,0.0360741709181216,-2.94053036894958,0.00327650881369262,0.0101716192345736,"KPNA6","karyopherin subunit alpha 6","ENSG00000025800"
"79140",999.538597258771,0.309806390294975,0.0608336331211411,5.09268268883501,3.53032267207184e-07,2.02665339743136e-06,"CCDC28B","coiled-coil domain containing 28B","ENSG00000160050"
"8668",22906.9945886117,0.0974970867416229,0.0267501784846254,3.64472658743788,0.000267676215807947,0.00102460709101215,"EIF3I","eukaryotic translation initiation factor 3 subunit I","ENSG00000084623"
"3065",10397.0623751915,-0.154788670688195,0.0289197195305796,-5.35235725659519,8.68157818315155e-08,5.33438956084705e-07,"HDAC1","histone deacetylase 1","ENSG00000116478"
"65108",19181.5542115096,-0.737353228905538,0.0277918316233931,-26.5312930395306,4.22239437399564e-155,1.61295465086633e-152,"MARCKSL1","MARCKS like 1","ENSG00000175130"
"55108",2135.07573100018,-0.12741970995499,0.0428381893863702,-2.97444200560753,0.00293521933825225,0.00922392267784847,"BSDC1","BSD domain containing 1","ENSG00000160058"
"5928",7602.27915865412,-0.489136548241073,0.0294841241788992,-16.5898279790563,8.25564734552358e-62,4.88361626964332e-60,"RBBP4","RB binding protein 4, chromatin remodeling factor","ENSG00000162521"
"81493",1601.26938221126,-0.438242382226884,0.0491361339226444,-8.91894309220204,4.70759179621503e-19,6.51318010454846e-18,"SYNC","syncoilin, intermediate filament protein","ENSG00000162520"
"8565",12721.1220942312,0.300445753644955,0.0249119340437963,12.0603142701309,1.71128663743612e-33,4.39783104156615e-32,"YARS1","tyrosyl-tRNA synthetase 1","ENSG00000134684"
"113452",1340.270926688,0.201354219817701,0.0560442088954586,3.59277477166811,0.000327175365020087,0.00123556943311373,"TMEM54","transmembrane protein 54","ENSG00000121900"
"204",14123.8809883683,-0.182941820104082,0.0272427677723373,-6.71524353299534,1.87752380535969e-11,1.59802233856483e-10,"AK2","adenylate kinase 2","ENSG00000004455"
"55223",1570.58099883103,-0.423483553687227,0.0488931805869218,-8.66140325917971,4.65991893570185e-18,6.08136959889104e-17,"TRIM62","tripartite motif containing 62","ENSG00000116525"
"149076",1063.46967066151,-0.487025066958704,0.0608228604116746,-8.00727002417042,1.17282788090107e-15,1.33164709217876e-14,"ZNF362","zinc finger protein 362","ENSG00000160094"
"1912",21185.4568367702,-0.245957330688176,0.0246564299524235,-9.97538293916719,1.9534643985459e-23,3.28316037393195e-22,"PHC2","polyhomeotic homolog 2","ENSG00000134686"
"100500853",814.116159911519,-0.153580561935516,0.0638352565570412,-2.40588931914578,0.0161331516947396,0.0420595363595492,"MIR3605","microRNA 3605","ENSG00000284154"
"7579",368.601967463155,0.272145572704098,0.0976050169330934,2.788233445937,0.00529963395518095,0.015629828589619,"ZSCAN20","zinc finger and SCAN domain containing 20","ENSG00000121903"
"2707",208.619496748806,1.06715674956054,0.135755674159183,7.8608629522861,3.81496005019443e-15,4.19831882867588e-14,"GJB3","gap junction protein beta 3","ENSG00000188910"
"100506144",334.581044306896,0.475655199785723,0.100643345958662,4.72614652518698,2.2882056472597e-06,1.19600136544386e-05,"TMEM35B","transmembrane protein 35B","ENSG00000243749"
"79830",971.535545173732,-0.161397960261074,0.0610189118197231,-2.64504815716667,0.00816792916920578,0.0230139751988448,"ZMYM1","zinc finger MYM-type containing 1","ENSG00000197056"
"6421",22205.8073446971,-0.312235300829956,0.0332688011016057,-9.38522851714325,6.27801557163028e-21,9.4644759166156e-20,"SFPQ","splicing factor proline and glutamine rich","ENSG00000116560"
"79932",3103.98469338987,0.174796768172957,0.0385486385594264,4.53444725171011,5.77545326917711e-06,2.86333404709005e-05,"KIAA0319L","KIAA0319 like","ENSG00000142687"
"23154",4407.00571829411,0.143004163178619,0.0352009677036089,4.06250658739584,4.85485772409448e-05,0.000210218604006996,"NCDN","neurochondrin","ENSG00000020129"
"5690",10561.4061637933,-0.0826729677214687,0.0258603796821425,-3.19689690320197,0.00138914567063173,0.00466248177582991,"PSMB2","proteasome 20S subunit beta 2","ENSG00000126067"
"127703",1303.43426132603,-0.275900211887128,0.0534687344964808,-5.16002883713821,2.46911807393332e-07,1.44428429719724e-06,"C1orf216","chromosome 1 open reading frame 216","ENSG00000142686"
"26523",4662.97982580064,0.11471077245159,0.034397920831411,3.33481703774491,0.000853555394265492,0.00299182449081737,"AGO1","argonaute RISC component 1","ENSG00000092847"
"54936",1870.86456849475,0.343744863315893,0.0447404121612817,7.68309558876548,1.55289627412599e-14,1.64469813093288e-13,"ADPRS","ADP-ribosylserine hydrolase","ENSG00000116863"
"1296",204.384175305992,0.625166428472733,0.147009884692265,4.25254689357378,2.11352940226147e-05,9.70354973888143e-05,"COL8A2","collagen type VIII alpha 2 chain","ENSG00000171812"
"55700",12295.8379554013,-0.15475369993999,0.0316539710156892,-4.88891898786685,1.01391206980548e-06,5.53708510522797e-06,"MAP7D1","MAP7 domain containing 1","ENSG00000116871"
"9967",11793.1427107077,-0.290554969051411,0.0280430357201884,-10.3610383679766,3.72891695403444e-25,6.76669326167698e-24,"THRAP3","thyroid hormone receptor associated protein 3","ENSG00000054118"
"79729",166.219193390679,-0.613029273512629,0.141840974857919,-4.32194768914057,1.54657861338796e-05,7.2242049302669e-05,"SH3D21","SH3 domain containing 21","ENSG00000214193"
"55194",985.754285216972,0.469778480460693,0.0613690135151871,7.65497852339496,1.93344551708079e-14,2.03912003107004e-13,"EVA1B","eva-1 homolog B","ENSG00000142694"
"83931",3828.59023435019,-0.178687066826101,0.0344122451951608,-5.19254311402003,2.07440811674224e-07,1.22840278862681e-06,"STK40","serine/threonine kinase 40","ENSG00000196182"
"64960",3255.63488342191,0.0989247021173181,0.0377500075253149,2.62052138800184,0.00877954227515401,0.0245287372997919,"MRPS15","mitochondrial ribosomal protein S15","ENSG00000116898"
"80149",157.199460024342,0.366798275098174,0.141418746946726,2.59370333154169,0.00949483768230547,0.0263021941597592,"ZC3H12A","zinc finger CCCH-type containing 12A","ENSG00000163874"
"64769",2035.8704381477,-0.135394204674312,0.0495659498872375,-2.73159709401987,0.0063028166388294,0.0182728172634341,"MEAF6","MYST/Esa1 associated factor 6","ENSG00000163875"
"79753",1293.59048129936,-0.153839062929345,0.0532549341504862,-2.88872881702626,0.00386802494426776,0.01178393433278,"SNIP1","Smad nuclear interacting protein 1","ENSG00000163877"
"29889",6917.35930615976,-0.107448972570831,0.0310916172062712,-3.45588239614498,0.000548494573881153,0.00199763833921574,"GNL2","G protein nucleolar 2","ENSG00000134697"
"54933",45.2221305625237,1.59833704580573,0.281219938176785,5.6835836611306,1.31901154076088e-08,8.80043875241823e-08,"RHBDL2","rhomboid like 2","ENSG00000158315"
"105378662",16.3497562318835,1.0985753071603,0.447261361508294,2.45622672044728,0.0140404545627967,0.0372067918796369,"LOC105378662","uncharacterized LOC105378662",NA
"79647",4300.04597523015,-0.275778947877672,0.034790599790809,-7.92682361143216,2.24822267526127e-15,2.51966398085721e-14,"AKIRIN1","akirin 1","ENSG00000174574"
"4725",7225.73067025153,-0.131060954192823,0.0350008451535043,-3.74450827167243,0.000180747422541286,0.00071218276385236,"NDUFS5","NADH:ubiquinone oxidoreductase subunit S5","ENSG00000168653"
"353500",240.734222154733,0.449696070115764,0.116794839296688,3.85030770900266,0.000117969519065913,0.000479235223631496,"BMP8A","bone morphogenetic protein 8a","ENSG00000183682"
"192217",109.862719234373,-0.576514251917011,0.173864317419639,-3.315885976336,0.00091353093488838,0.0031817586478928,"OXCT2P1","3-oxoacid CoA-transferase 2 pseudogene 1","ENSG00000237624"
"10450",3630.45462201124,0.181328376327513,0.0371708298067403,4.87824396900152,1.0703448383908e-06,5.82832374188254e-06,"PPIE","peptidylprolyl isomerase E","ENSG00000084072"
"656",1421.92560430091,0.465310612798982,0.0624068785158361,7.45607894297913,8.91353511770598e-14,9.03297007566805e-13,"BMP8B","bone morphogenetic protein 8b","ENSG00000116985"
"10487",15813.952667668,-0.114605605514736,0.0258308368116413,-4.4367747878414,9.13167440138498e-06,4.39388722584147e-05,"CAP1","cyclase associated actin cytoskeleton regulatory protein 1","ENSG00000131236"
"6018",1567.73262447081,-0.220020288065712,0.0498102843911173,-4.41716586755622,1.00003489858773e-05,4.79039033886722e-05,"RLF","RLF zinc finger","ENSG00000117000"
"10269",4076.07107072115,-0.280498426213875,0.0444622103118692,-6.30869280331292,2.81402025071446e-10,2.18773330150405e-09,"ZMPSTE24","zinc metallopeptidase STE24","ENSG00000084073"
"1298",488.668088311805,0.237726825836009,0.0907792235581063,2.61873605565534,0.00882562056814472,0.0246452529258884,"COL9A2","collagen type IX alpha 2 chain","ENSG00000049089"
"64744",2798.75620543814,0.190658962993195,0.0393061739020928,4.85061108893745,1.23081674312156e-06,6.65870085369029e-06,"SMAP2","small ArfGAP2","ENSG00000084070"
"163732",1689.97037424083,-0.560415989735371,0.15066684224788,-3.71957081846425,0.000199561588897412,0.000781260915506319,"CITED4","Cbp/p300 interacting transactivator with Glu/Asp rich carboxy-terminal domain 4","ENSG00000179862"
"59269",4972.69975193336,-0.200022772632935,0.0388485660889349,-5.14878135205888,2.62184288474144e-07,1.52690167794063e-06,"HIVEP3","HIVEP zinc finger 3","ENSG00000127124"
"22887",3910.67184068911,-0.124055587143466,0.0389183054557747,-3.18758963656416,0.00143463983238519,0.004798740359498,"FOXJ3","forkhead box J3","ENSG00000198815"
"284716",52.6328052341311,-3.13692326638991,0.320343703639156,-9.79236748140809,1.21419011316072e-22,1.97726999786246e-21,"RIMKLA","ribosomal modification protein rimK like family member A","ENSG00000177181"
"10465",2513.02716151704,-0.244700406278991,0.0405643397455833,-6.03240205100674,1.61540258869168e-09,1.17029712452372e-08,"PPIH","peptidylprolyl isomerase H","ENSG00000171960"
"4904",81019.3753483798,-0.241045334952738,0.0285183298512998,-8.45229493485755,2.85631948296573e-17,3.55667008326418e-16,"YBX1","Y-box binding protein 1","ENSG00000065978"
"64175",3216.18491431686,-0.147386145459347,0.036720188855485,-4.01376327445907,5.9758280086806e-05,0.000254888742732103,"P3H1","prolyl 3-hydroxylase 1","ENSG00000117385"
"79078",398.663317220087,-0.255007121271135,0.092579441571209,-2.75446812967642,0.00587876151675334,0.0171848932638893,"C1orf50","chromosome 1 open reading frame 50","ENSG00000164008"
"51058",497.839514411567,0.222297831825911,0.0814024178071617,2.73085048103268,0.00631711241427225,0.0183071980960355,"ZNF691","zinc finger protein 691","ENSG00000164011"
"6513",7362.45232622819,-0.467406888956612,0.0298160521806219,-15.6763506491443,2.19508781993124e-55,1.12951802021941e-53,"SLC2A1","solute carrier family 2 member 1","ENSG00000117394"
"10969",9210.65194485386,-0.309776045644235,0.0314672222978043,-9.8444038915329,7.24675349969476e-23,1.19043243714374e-21,"EBNA1BP2","EBNA1 binding protein 2","ENSG00000117395"
"7075",12.269340800825,2.44211823034998,0.599268629103422,4.07516447841377,4.59818354991251e-05,0.000199872441365339,"TIE1","tyrosine kinase with immunoglobulin like and EGF like domains 1","ENSG00000066056"
"991",11623.2970711411,-0.265509482994632,0.0265858633939641,-9.98686704509704,1.7399416008343e-23,2.93304441283496e-22,"CDC20","cell division cycle 20","ENSG00000117399"
"112950",2283.84566928229,0.11197975882123,0.0423903859451958,2.64163102846015,0.0082507885842288,0.0232184134238168,"MED8","mediator complex subunit 8","ENSG00000159479"
"23334",2486.36990272023,0.155787910904802,0.0483185689518416,3.22418304772381,0.00126332618581268,0.00428420788080742,"SZT2","SZT2 subunit of KICSTOR complex","ENSG00000198198"
